date,time,weekday,os,country,page
2021-10-02,15:00:00,Saturday,Windows,Australia,Detail
2021-10-02,15:00:00,Saturday,iOS,United States,Landing
2021-10-02,15:00:00,Saturday,Windows,Australia,Shopping Cart
2021-10-02,15:00:00,Saturday,Windows,Canada,Landing
2021-10-02,15:00:00,Saturday,Windows,United Kingdom,Shopping Cart
2021-10-02,15:00:00,Saturday,Windows,United Kingdom,Shopping Cart
2021-10-02,15:00:00,Saturday,Android,Canada,Checkout
2021-10-02,15:00:00,Saturday,Android,Australia,Landing
2021-10-02,15:00:00,Saturday,Mac,New Zealand,Detail
2021-10-02,15:00:00,Saturday,Android,United Kingdom,Detail
2021-10-02,15:00:00,Saturday,Windows,New Zealand,Landing
2021-10-02,15:00:00,Saturday,Windows,Australia,Detail
2021-10-02,15:00:00,Saturday,Mac,Mexico,Detail
2021-10-02,15:00:00,Saturday,Android,United States,Landing
2021-10-02,15:00:00,Saturday,Android,Canada,Landing
2021-10-02,15:00:00,Saturday,Windows,United States,Checkout
2021-10-02,16:00:00,Saturday,Mac,United Kingdom,Landing
2021-10-02,16:00:00,Saturday,Mac,Canada,Landing
2021-10-02,16:00:00,Saturday,Windows,Canada,Landing
2021-10-02,16:00:00,Saturday,Mac,United States,Landing
2021-10-02,16:00:00,Saturday,Linux,Canada,Detail
2021-10-02,16:00:00,Saturday,Android,United States,Shopping Cart
2021-10-02,16:00:00,Saturday,Windows,New Zealand,Detail
2021-10-02,16:00:00,Saturday,Mac,Australia,Landing
2021-10-02,16:00:00,Saturday,Windows,Australia,Landing
2021-10-02,16:00:00,Saturday,Windows,United Kingdom,Landing
2021-10-02,16:00:00,Saturday,Windows,Canada,Landing
2021-10-02,16:00:00,Saturday,Android,Canada,Order completed
2021-10-02,16:00:00,Saturday,Mac,Brazil,Detail
2021-10-02,16:00:00,Saturday,iOS,Australia,Landing
2021-10-02,16:00:00,Saturday,Windows,New Zealand,Landing
2021-10-02,16:00:00,Saturday,Windows,United Kingdom,Landing
2021-10-02,16:00:00,Saturday,iOS,Canada,Landing
2021-10-02,16:00:00,Saturday,Windows,United States,Checkout
2021-10-02,16:00:00,Saturday,Android,United States,Landing
2021-10-02,16:00:00,Saturday,Windows,United States,Landing
2021-10-02,16:00:00,Saturday,Android,United States,Landing
2021-10-02,16:00:00,Saturday,Mac,United States,Detail
2021-10-02,17:00:00,Saturday,Windows,Mexico,Checkout
2021-10-02,17:00:00,Saturday,Windows,New Zealand,Shopping Cart
2021-10-02,17:00:00,Saturday,Windows,United States,Detail
2021-10-02,17:00:00,Saturday,Android,United Kingdom,Landing
2021-10-02,17:00:00,Saturday,Windows,Russia,Order completed
2021-10-02,17:00:00,Saturday,Android,New Zealand,Detail
2021-10-02,17:00:00,Saturday,Android,Russia,Landing
2021-10-02,17:00:00,Saturday,iOS,United States,Order completed
2021-10-02,17:00:00,Saturday,Mac,United States,Landing
2021-10-02,17:00:00,Saturday,Linux,Canada,Detail
2021-10-02,17:00:00,Saturday,Android,Australia,Landing
2021-10-02,17:00:00,Saturday,Android,United States,Detail
2021-10-02,17:00:00,Saturday,Windows,Canada,Detail
2021-10-02,17:00:00,Saturday,Windows,United States,Shopping Cart
2021-10-02,17:00:00,Saturday,iOS,United States,Order completed
2021-10-02,17:00:00,Saturday,Windows,United States,Checkout
2021-10-02,17:00:00,Saturday,Android,Canada,Landing
2021-10-02,17:00:00,Saturday,Windows,United States,Landing
2021-10-02,17:00:00,Saturday,Android,Brazil,Shopping Cart
2021-10-02,17:00:00,Saturday,Android,Australia,Detail
2021-10-02,17:00:00,Saturday,iOS,Canada,Checkout
2021-10-02,17:00:00,Saturday,Windows,Canada,Order completed
2021-10-02,17:00:00,Saturday,Mac,Canada,Landing
2021-10-02,17:00:00,Saturday,Android,Canada,Landing
2021-10-02,17:00:00,Saturday,iOS,Canada,Order completed
2021-10-02,17:00:00,Saturday,Mac,United Kingdom,Landing
2021-10-02,17:00:00,Saturday,Android,Brazil,Checkout
2021-10-02,17:00:00,Saturday,Android,United Kingdom,Landing
2021-10-02,17:00:00,Saturday,Windows,Brazil,Shopping Cart
2021-10-02,17:00:00,Saturday,Android,Brazil,Landing
2021-10-02,17:00:00,Saturday,Mac,United States,Detail
2021-10-02,18:00:00,Saturday,Windows,United States,Detail
2021-10-02,18:00:00,Saturday,Android,Canada,Landing
2021-10-02,18:00:00,Saturday,Android,Brazil,Landing
2021-10-02,18:00:00,Saturday,Windows,United States,Checkout
2021-10-02,18:00:00,Saturday,Android,United Kingdom,Landing
2021-10-02,18:00:00,Saturday,Mac,Canada,Landing
2021-10-02,18:00:00,Saturday,Windows,Canada,Landing
2021-10-02,18:00:00,Saturday,Windows,Canada,Checkout
2021-10-02,18:00:00,Saturday,Android,Australia,Landing
2021-10-02,18:00:00,Saturday,Linux,United Kingdom,Landing
2021-10-02,18:00:00,Saturday,Windows,United Kingdom,Detail
2021-10-02,18:00:00,Saturday,Android,Canada,Landing
2021-10-02,18:00:00,Saturday,Windows,Canada,Landing
2021-10-02,18:00:00,Saturday,Android,New Zealand,Shopping Cart
2021-10-02,18:00:00,Saturday,Android,New Zealand,Checkout
2021-10-02,18:00:00,Saturday,Windows,Australia,Landing
2021-10-02,18:00:00,Saturday,iOS,Australia,Landing
2021-10-02,18:00:00,Saturday,Mac,Canada,Landing
2021-10-02,18:00:00,Saturday,Linux,Australia,Shopping Cart
2021-10-02,18:00:00,Saturday,Mac,United Kingdom,Detail
2021-10-02,18:00:00,Saturday,Android,Australia,Detail
2021-10-02,18:00:00,Saturday,Mac,United Kingdom,Landing
2021-10-02,18:00:00,Saturday,Windows,Canada,Landing
2021-10-02,19:00:00,Saturday,Windows,Brazil,Shopping Cart
2021-10-02,19:00:00,Saturday,Windows,United States,Landing
2021-10-02,19:00:00,Saturday,Windows,Germany,Detail
2021-10-02,19:00:00,Saturday,Windows,United States,Landing
2021-10-02,19:00:00,Saturday,Android,United States,Checkout
2021-10-02,19:00:00,Saturday,Android,Germany,Detail
2021-10-02,19:00:00,Saturday,Windows,United States,Checkout
2021-10-02,19:00:00,Saturday,Android,United States,Order completed
2021-10-02,19:00:00,Saturday,Mac,United Kingdom,Shopping Cart
2021-10-02,19:00:00,Saturday,Windows,Canada,Landing
2021-10-02,19:00:00,Saturday,Windows,Canada,Detail
2021-10-02,19:00:00,Saturday,Android,Germany,Landing
2021-10-02,19:00:00,Saturday,Mac,United Kingdom,Order completed
2021-10-02,19:00:00,Saturday,Android,Australia,Landing
2021-10-02,19:00:00,Saturday,Mac,United States,Landing
2021-10-02,19:00:00,Saturday,Linux,Australia,Landing
2021-10-02,19:00:00,Saturday,Windows,United Kingdom,Landing
2021-10-02,19:00:00,Saturday,Windows,United States,Checkout
2021-10-02,19:00:00,Saturday,Android,United States,Landing
2021-10-02,20:00:00,Saturday,Windows,United States,Order completed
2021-10-02,20:00:00,Saturday,Windows,United Kingdom,Shopping Cart
2021-10-02,20:00:00,Saturday,Windows,United States,Landing
2021-10-02,20:00:00,Saturday,Windows,Canada,Shopping Cart
2021-10-02,20:00:00,Saturday,iOS,Canada,Landing
2021-10-02,20:00:00,Saturday,Linux,Canada,Detail
2021-10-02,20:00:00,Saturday,Windows,Germany,Detail
2021-10-02,20:00:00,Saturday,Android,New Zealand,Landing
2021-10-02,20:00:00,Saturday,Android,United Kingdom,Landing
2021-10-02,20:00:00,Saturday,Mac,United States,Landing
2021-10-02,20:00:00,Saturday,Android,United States,Shopping Cart
2021-10-02,20:00:00,Saturday,Mac,United States,Landing
2021-10-02,20:00:00,Saturday,Android,United States,Landing
2021-10-02,20:00:00,Saturday,Linux,New Zealand,Landing
2021-10-02,20:00:00,Saturday,Windows,United Kingdom,Landing
2021-10-02,20:00:00,Saturday,Android,United Kingdom,Landing
2021-10-02,21:00:00,Saturday,Android,United States,Shopping Cart
2021-10-02,21:00:00,Saturday,Android,United Kingdom,Detail
2021-10-02,21:00:00,Saturday,Android,Canada,Landing
2021-10-02,21:00:00,Saturday,Linux,United States,Shopping Cart
2021-10-02,21:00:00,Saturday,Windows,United Kingdom,Landing
2021-10-02,21:00:00,Saturday,Android,United States,Landing
2021-10-02,21:00:00,Saturday,Android,United States,Detail
2021-10-02,21:00:00,Saturday,iOS,New Zealand,Landing
2021-10-02,22:00:00,Saturday,Android,Russia,Landing
2021-10-02,22:00:00,Saturday,Windows,New Zealand,Detail
2021-10-02,22:00:00,Saturday,Mac,United States,Landing
2021-10-02,22:00:00,Saturday,Mac,Australia,Landing
2021-10-02,22:00:00,Saturday,iOS,Canada,Shopping Cart
2021-10-02,22:00:00,Saturday,Android,Canada,Order completed
2021-10-02,22:00:00,Saturday,Windows,United States,Detail
2021-10-02,22:00:00,Saturday,Windows,Russia,Checkout
2021-10-02,22:00:00,Saturday,Windows,United States,Shopping Cart
2021-10-02,22:00:00,Saturday,Linux,United States,Checkout
2021-10-02,23:00:00,Saturday,iOS,Canada,Landing
2021-10-02,23:00:00,Saturday,Android,New Zealand,Landing
2021-10-02,23:00:00,Saturday,Windows,United States,Landing
2021-10-02,23:00:00,Saturday,Android,Australia,Detail
2021-10-02,23:00:00,Saturday,Mac,Canada,Detail
2021-10-02,23:00:00,Saturday,Windows,Australia,Detail
2021-10-02,23:00:00,Saturday,iOS,United States,Shopping Cart
2021-10-02,23:00:00,Saturday,Android,Germany,Landing
2021-10-03,00:00:00,Sunday,Linux,Germany,Detail
2021-10-03,00:00:00,Sunday,Android,United States,Landing
2021-10-03,00:00:00,Sunday,Android,United States,Landing
2021-10-03,00:00:00,Sunday,iOS,Canada,Landing
2021-10-03,00:00:00,Sunday,iOS,Canada,Shopping Cart
2021-10-03,00:00:00,Sunday,Windows,United States,Landing
2021-10-03,00:00:00,Sunday,iOS,Russia,Landing
2021-10-03,00:00:00,Sunday,Windows,United Kingdom,Landing
2021-10-03,00:00:00,Sunday,Android,United Kingdom,Order completed
2021-10-03,00:00:00,Sunday,Windows,Canada,Landing
2021-10-03,00:00:00,Sunday,Windows,Russia,Checkout
2021-10-03,01:00:00,Sunday,Android,Australia,Landing
2021-10-03,01:00:00,Sunday,iOS,United States,Detail
2021-10-03,01:00:00,Sunday,Windows,Germany,Landing
2021-10-03,01:00:00,Sunday,Windows,United States,Landing
2021-10-03,01:00:00,Sunday,Android,Russia,Landing
2021-10-03,01:00:00,Sunday,Windows,Canada,Checkout
2021-10-03,01:00:00,Sunday,iOS,Mexico,Detail
2021-10-03,01:00:00,Sunday,iOS,New Zealand,Detail
2021-10-03,01:00:00,Sunday,Android,Australia,Detail
2021-10-03,01:00:00,Sunday,Windows,Australia,Landing
2021-10-03,01:00:00,Sunday,Windows,United States,Landing
2021-10-03,01:00:00,Sunday,Android,Canada,Landing
2021-10-03,02:00:00,Sunday,Linux,Australia,Shopping Cart
2021-10-03,02:00:00,Sunday,Android,United States,Checkout
2021-10-03,02:00:00,Sunday,Linux,Australia,Landing
2021-10-03,02:00:00,Sunday,Windows,United Kingdom,Shopping Cart
2021-10-03,02:00:00,Sunday,Linux,New Zealand,Landing
2021-10-03,02:00:00,Sunday,Windows,United States,Checkout
2021-10-03,02:00:00,Sunday,Mac,United States,Landing
2021-10-03,02:00:00,Sunday,Windows,Canada,Checkout
2021-10-03,02:00:00,Sunday,Android,New Zealand,Shopping Cart
2021-10-03,02:00:00,Sunday,Android,United States,Landing
2021-10-03,03:00:00,Sunday,Mac,United Kingdom,Detail
2021-10-03,03:00:00,Sunday,Android,United States,Detail
2021-10-03,03:00:00,Sunday,Android,Australia,Shopping Cart
2021-10-03,03:00:00,Sunday,Android,Russia,Detail
2021-10-03,03:00:00,Sunday,iOS,New Zealand,Order completed
2021-10-03,03:00:00,Sunday,Windows,United Kingdom,Landing
2021-10-03,03:00:00,Sunday,Android,Australia,Shopping Cart
2021-10-03,03:00:00,Sunday,Android,United States,Checkout
2021-10-03,03:00:00,Sunday,Android,Australia,Shopping Cart
2021-10-03,03:00:00,Sunday,Mac,United States,Landing
2021-10-03,03:00:00,Sunday,Linux,Brazil,Landing
2021-10-03,03:00:00,Sunday,Mac,Australia,Landing
2021-10-03,03:00:00,Sunday,Windows,Canada,Order completed
2021-10-03,03:00:00,Sunday,Android,United States,Landing
2021-10-03,04:00:00,Sunday,Windows,Australia,Order completed
2021-10-03,04:00:00,Sunday,iOS,Canada,Landing
2021-10-03,04:00:00,Sunday,Android,Canada,Landing
2021-10-03,04:00:00,Sunday,Windows,Russia,Landing
2021-10-03,04:00:00,Sunday,iOS,Australia,Landing
2021-10-03,04:00:00,Sunday,Windows,New Zealand,Checkout
2021-10-03,05:00:00,Sunday,Windows,Canada,Detail
2021-10-03,05:00:00,Sunday,Mac,United States,Shopping Cart
2021-10-03,05:00:00,Sunday,Android,New Zealand,Detail
2021-10-03,05:00:00,Sunday,Mac,Canada,Landing
2021-10-03,05:00:00,Sunday,Mac,Australia,Order completed
2021-10-03,05:00:00,Sunday,Mac,United States,Shopping Cart
2021-10-03,05:00:00,Sunday,Android,United Kingdom,Landing
2021-10-03,05:00:00,Sunday,iOS,Canada,Landing
2021-10-03,05:00:00,Sunday,iOS,New Zealand,Landing
2021-10-03,05:00:00,Sunday,Windows,United States,Shopping Cart
2021-10-03,05:00:00,Sunday,Android,Australia,Landing
2021-10-03,05:00:00,Sunday,Windows,United States,Landing
2021-10-03,05:00:00,Sunday,Android,United Kingdom,Detail
2021-10-03,05:00:00,Sunday,Android,Brazil,Detail
2021-10-03,05:00:00,Sunday,Mac,Brazil,Detail
2021-10-03,06:00:00,Sunday,Windows,Canada,Landing
2021-10-03,06:00:00,Sunday,Windows,Australia,Checkout
2021-10-03,06:00:00,Sunday,Android,Australia,Landing
2021-10-03,06:00:00,Sunday,Mac,United States,Landing
2021-10-03,06:00:00,Sunday,Windows,New Zealand,Landing
2021-10-03,06:00:00,Sunday,Windows,United States,Shopping Cart
2021-10-03,06:00:00,Sunday,Windows,United Kingdom,Landing
2021-10-03,06:00:00,Sunday,Windows,United States,Detail
2021-10-03,06:00:00,Sunday,Windows,Brazil,Landing
2021-10-03,06:00:00,Sunday,Windows,Australia,Shopping Cart
2021-10-03,06:00:00,Sunday,Android,United States,Landing
2021-10-03,06:00:00,Sunday,Linux,Canada,Checkout
2021-10-03,07:00:00,Sunday,Mac,Australia,Landing
2021-10-03,07:00:00,Sunday,Android,United States,Landing
2021-10-03,07:00:00,Sunday,Android,United States,Landing
2021-10-03,07:00:00,Sunday,Android,United States,Landing
2021-10-03,07:00:00,Sunday,iOS,Australia,Checkout
2021-10-03,07:00:00,Sunday,Mac,United States,Detail
2021-10-03,07:00:00,Sunday,iOS,United States,Landing
2021-10-03,07:00:00,Sunday,iOS,Russia,Detail
2021-10-03,07:00:00,Sunday,Android,Australia,Checkout
2021-10-03,08:00:00,Sunday,Mac,Australia,Detail
2021-10-03,08:00:00,Sunday,Windows,Australia,Shopping Cart
2021-10-03,08:00:00,Sunday,Mac,United Kingdom,Shopping Cart
2021-10-03,08:00:00,Sunday,Mac,Australia,Detail
2021-10-03,08:00:00,Sunday,Android,United States,Landing
2021-10-03,08:00:00,Sunday,Android,United Kingdom,Detail
2021-10-03,08:00:00,Sunday,Windows,Canada,Checkout
2021-10-03,08:00:00,Sunday,Android,United States,Landing
2021-10-03,08:00:00,Sunday,iOS,Canada,Order completed
2021-10-03,08:00:00,Sunday,Android,Brazil,Landing
2021-10-03,08:00:00,Sunday,Linux,United States,Landing
2021-10-03,08:00:00,Sunday,Android,United Kingdom,Landing
2021-10-03,08:00:00,Sunday,iOS,New Zealand,Detail
2021-10-03,08:00:00,Sunday,Android,United States,Landing
2021-10-03,08:00:00,Sunday,Windows,Australia,Landing
2021-10-03,08:00:00,Sunday,Windows,United States,Landing
2021-10-03,08:00:00,Sunday,Windows,United States,Shopping Cart
2021-10-03,08:00:00,Sunday,Android,Canada,Landing
2021-10-03,08:00:00,Sunday,Android,Canada,Landing
2021-10-03,09:00:00,Sunday,Linux,United States,Shopping Cart
2021-10-03,09:00:00,Sunday,Windows,New Zealand,Shopping Cart
2021-10-03,09:00:00,Sunday,Windows,United States,Landing
2021-10-03,09:00:00,Sunday,Windows,United States,Order completed
2021-10-03,09:00:00,Sunday,iOS,Russia,Landing
2021-10-03,09:00:00,Sunday,Windows,United States,Order completed
2021-10-03,09:00:00,Sunday,Android,United States,Checkout
2021-10-03,09:00:00,Sunday,Windows,Russia,Order completed
2021-10-03,09:00:00,Sunday,Mac,Canada,Checkout
2021-10-03,09:00:00,Sunday,Windows,Australia,Landing
2021-10-03,10:00:00,Sunday,Android,Canada,Landing
2021-10-03,10:00:00,Sunday,Windows,United States,Order completed
2021-10-03,10:00:00,Sunday,Windows,Canada,Landing
2021-10-03,10:00:00,Sunday,iOS,United Kingdom,Landing
2021-10-03,10:00:00,Sunday,Android,New Zealand,Landing
2021-10-03,10:00:00,Sunday,Windows,Canada,Landing
2021-10-03,10:00:00,Sunday,iOS,Canada,Landing
2021-10-03,11:00:00,Sunday,Mac,United States,Detail
2021-10-03,11:00:00,Sunday,Android,Australia,Landing
2021-10-03,11:00:00,Sunday,iOS,United States,Detail
2021-10-03,11:00:00,Sunday,Android,Australia,Checkout
2021-10-03,11:00:00,Sunday,Android,United States,Landing
2021-10-03,11:00:00,Sunday,Mac,Germany,Landing
2021-10-03,11:00:00,Sunday,Android,United States,Detail
2021-10-03,11:00:00,Sunday,Linux,United States,Checkout
2021-10-03,11:00:00,Sunday,Linux,United States,Order completed
2021-10-03,11:00:00,Sunday,Mac,Canada,Detail
2021-10-03,12:00:00,Sunday,Mac,Brazil,Landing
2021-10-03,12:00:00,Sunday,iOS,Canada,Landing
2021-10-03,12:00:00,Sunday,Android,Brazil,Shopping Cart
2021-10-03,12:00:00,Sunday,Windows,Canada,Checkout
2021-10-03,12:00:00,Sunday,Android,Australia,Landing
2021-10-03,12:00:00,Sunday,Windows,United States,Shopping Cart
2021-10-03,12:00:00,Sunday,Mac,United States,Landing
2021-10-03,12:00:00,Sunday,Windows,United States,Checkout
2021-10-03,12:00:00,Sunday,Windows,United Kingdom,Detail
2021-10-03,12:00:00,Sunday,Windows,Australia,Order completed
2021-10-03,12:00:00,Sunday,Windows,New Zealand,Shopping Cart
2021-10-03,12:00:00,Sunday,Android,United States,Detail
2021-10-03,12:00:00,Sunday,Mac,Germany,Detail
2021-10-03,12:00:00,Sunday,Windows,Canada,Detail
2021-10-03,12:00:00,Sunday,Windows,Canada,Landing
2021-10-03,13:00:00,Sunday,Mac,United States,Landing
2021-10-03,13:00:00,Sunday,Mac,United States,Shopping Cart
2021-10-03,13:00:00,Sunday,Windows,United Kingdom,Shopping Cart
2021-10-03,13:00:00,Sunday,Mac,Australia,Detail
2021-10-03,13:00:00,Sunday,Android,United Kingdom,Detail
2021-10-03,13:00:00,Sunday,Windows,Russia,Landing
2021-10-03,13:00:00,Sunday,Android,New Zealand,Landing
2021-10-03,13:00:00,Sunday,Android,New Zealand,Landing
2021-10-03,13:00:00,Sunday,Windows,United Kingdom,Landing
2021-10-03,14:00:00,Sunday,Windows,United Kingdom,Landing
2021-10-03,14:00:00,Sunday,Mac,Germany,Landing
2021-10-03,14:00:00,Sunday,Android,United Kingdom,Detail
2021-10-03,14:00:00,Sunday,Windows,United States,Landing
2021-10-03,14:00:00,Sunday,Android,Canada,Shopping Cart
2021-10-03,14:00:00,Sunday,Windows,United Kingdom,Landing
2021-10-03,14:00:00,Sunday,Windows,United Kingdom,Landing
2021-10-03,14:00:00,Sunday,Windows,United Kingdom,Landing
2021-10-03,14:00:00,Sunday,iOS,United States,Checkout
2021-10-03,14:00:00,Sunday,Android,United Kingdom,Detail
2021-10-03,14:00:00,Sunday,Windows,Australia,Shopping Cart
2021-10-03,14:00:00,Sunday,Android,Australia,Shopping Cart
2021-10-03,14:00:00,Sunday,Windows,Australia,Landing
2021-10-03,14:00:00,Sunday,Mac,Canada,Shopping Cart
2021-10-03,14:00:00,Sunday,Windows,United States,Detail
2021-10-03,14:00:00,Sunday,Windows,Canada,Shopping Cart
2021-10-03,14:00:00,Sunday,Linux,United Kingdom,Shopping Cart
2021-10-03,14:00:00,Sunday,Android,Germany,Landing
2021-10-03,14:00:00,Sunday,iOS,United States,Landing
2021-10-03,14:00:00,Sunday,Windows,Brazil,Detail
2021-10-03,15:00:00,Sunday,Android,Canada,Landing
2021-10-03,15:00:00,Sunday,iOS,Australia,Landing
2021-10-03,15:00:00,Sunday,Linux,United Kingdom,Landing
2021-10-03,15:00:00,Sunday,Windows,Australia,Checkout
2021-10-03,15:00:00,Sunday,Linux,United States,Landing
2021-10-03,15:00:00,Sunday,Windows,Canada,Detail
2021-10-03,15:00:00,Sunday,Windows,United States,Detail
2021-10-03,15:00:00,Sunday,Windows,United States,Landing
2021-10-03,15:00:00,Sunday,Android,United Kingdom,Order completed
2021-10-03,15:00:00,Sunday,Mac,Canada,Checkout
2021-10-03,15:00:00,Sunday,Android,United Kingdom,Shopping Cart
2021-10-03,15:00:00,Sunday,Mac,United Kingdom,Landing
2021-10-03,15:00:00,Sunday,iOS,Canada,Landing
2021-10-03,15:00:00,Sunday,Windows,United Kingdom,Landing
2021-10-03,15:00:00,Sunday,Windows,United States,Detail
2021-10-03,15:00:00,Sunday,Windows,United Kingdom,Landing
2021-10-03,15:00:00,Sunday,Android,Canada,Landing
2021-10-03,15:00:00,Sunday,Mac,Germany,Checkout
2021-10-03,15:00:00,Sunday,iOS,Germany,Checkout
2021-10-03,15:00:00,Sunday,Windows,United States,Detail
2021-10-03,15:00:00,Sunday,Android,United States,Shopping Cart
2021-10-03,15:00:00,Sunday,Windows,United States,Checkout
2021-10-03,15:00:00,Sunday,Mac,New Zealand,Landing
